experiment_id,run_id,seed,users,arrival_rate,traffic_pattern,algorithm,architecture,distributed_latency,failure_rate,fail_closed,rate_limit,simulation_duration,total_requests,accepted_requests,rejected_requests,throughput,acceptance_rate,rejection_rate,p95_latency,jain_fairness,limit_overshoot
95,31,2798502572,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,976,548,428,54.8,0.5614754098360656,0.4385245901639344,0.9893229928493676,0.9727390515677636,96.0
95,32,3259128209,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,1009,549,460,54.9,0.5441030723488602,0.45589692765113976,0.9889787978609492,0.9786382232612507,98.0
95,33,3523719478,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,971,548,423,54.8,0.564366632337796,0.4356333676622039,0.9892669469411941,0.971228978007762,98.0
95,34,190295778,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,1075,549,526,54.9,0.5106976744186047,0.48930232558139536,0.9891057886791401,0.9685744585127579,96.0
95,35,2156456422,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,937,546,391,54.6,0.5827107790821772,0.41728922091782283,0.9890467268453973,0.9589423571796192,60.0
95,36,835613988,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,997,548,449,54.8,0.5496489468405216,0.45035105315947843,0.9892408693511827,0.9690977152446109,88.0
95,37,546918798,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,928,549,379,54.9,0.5915948275862069,0.4084051724137931,0.9890099934330338,0.9715717877635227,88.0
95,38,2473172350,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,1009,548,461,54.8,0.5431119920713577,0.4568880079286422,0.9890749543121939,0.9724870466321244,98.0
95,39,1796972730,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,1014,549,465,54.9,0.5414201183431953,0.45857988165680474,0.9889817575936319,0.966958614051973,90.0
95,40,2941628716,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,979,548,431,54.8,0.5597548518896833,0.4402451481103167,0.9891227388916999,0.9781889250814332,98.0
95,41,573963450,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,963,549,414,54.9,0.5700934579439252,0.42990654205607476,0.988941274235142,0.985937193326791,98.0
95,42,2107671562,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,989,549,440,54.9,0.5551061678463094,0.4448938321536906,0.9892213180142737,0.9704456178762315,98.0
95,43,2691322214,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,1036,549,487,54.9,0.5299227799227799,0.4700772200772201,0.9892588718844619,0.9753446378875154,96.0
95,44,751230573,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,1029,549,480,54.9,0.5335276967930029,0.46647230320699706,0.9893317226873215,0.9630040258163461,90.0
95,45,1336129686,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,990,549,441,54.9,0.5545454545454546,0.44545454545454544,0.9891254556124176,0.9379504574593888,92.0
95,46,2449945311,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,994,547,447,54.7,0.5503018108651911,0.44969818913480886,0.9892203381975944,0.9810774477014886,88.0
95,47,617635643,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,980,548,432,54.8,0.5591836734693878,0.44081632653061226,0.9891011696984893,0.9614035087719298,66.0
95,48,1732102484,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,1003,549,454,54.9,0.5473579262213359,0.452642073778664,0.9889982762423339,0.972449506356069,98.0
95,49,3575718090,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,1039,549,490,54.9,0.5283926852743022,0.4716073147256978,0.9890616466407482,0.9590816521351747,98.0
95,50,2344124544,20,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,997,549,448,54.9,0.5506519558676028,0.4493480441323972,0.9894520736170366,0.9714465287178495,90.0
96,1,475791760,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,940,547,393,54.7,0.5819148936170213,0.41808510638297874,0.9891128302586452,0.9641328865115679,94.0
96,2,185222555,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1014,547,467,54.7,0.539447731755424,0.46055226824457596,0.9891239329110637,0.948966064065969,98.0
96,3,218970274,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,936,549,387,54.9,0.5865384615384616,0.41346153846153844,0.9891540772577772,0.9562821245002856,92.0
96,4,1110513883,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,956,548,408,54.8,0.5732217573221757,0.42677824267782427,0.9891858978419124,0.9659804426145137,88.0
96,5,3311039745,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1055,548,507,54.8,0.5194312796208531,0.48056872037914694,0.9891203508122648,0.9757733298674292,88.0
96,6,3291903698,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1017,548,469,54.8,0.5388397246804326,0.4611602753195674,0.9891666540083612,0.95931510350115,88.0
96,7,240576935,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1000,548,452,54.8,0.548,0.452,0.9893662536708776,0.9554085008908119,96.0
96,8,2989703511,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1030,549,481,54.9,0.5330097087378641,0.4669902912621359,0.9888745485375459,0.9601815864925135,82.0
96,9,2757345860,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1059,548,511,54.8,0.5174693106704438,0.4825306893295562,0.9892023171887008,0.9497280202403542,90.0
96,10,1319952460,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1025,549,476,54.9,0.535609756097561,0.46439024390243905,0.9892649431430831,0.9675794542536116,96.0
96,11,179389137,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1005,549,456,54.9,0.5462686567164179,0.4537313432835821,0.9889129004235175,0.971947758787488,98.0
96,12,3661611254,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,917,549,368,54.9,0.5986913849509269,0.40130861504907306,0.9887227206947173,0.9771153472087143,92.0
96,13,628067092,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,983,549,434,54.9,0.5584944048830112,0.44150559511698884,0.9891246061231855,0.9450084655421083,92.0
96,14,508459521,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,998,549,449,54.9,0.5501002004008017,0.4498997995991984,0.9891819690425938,0.9767353684619872,76.0
96,15,4082668526,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,987,549,438,54.9,0.5562310030395137,0.44376899696048633,0.9890982557891492,0.9810591758349065,86.0
96,16,1349058469,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1020,548,472,54.8,0.5372549019607843,0.4627450980392157,0.9893544377199657,0.9688475932378371,98.0
96,17,695831010,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,938,548,390,54.8,0.5842217484008528,0.4157782515991471,0.9889903562700231,0.9631302116741501,98.0
96,18,2105887619,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1055,548,507,54.8,0.5194312796208531,0.48056872037914694,0.9889167619386243,0.9755197505197505,98.0
96,19,3735552480,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1003,549,454,54.9,0.5473579262213359,0.452642073778664,0.9891514091538625,0.9690727284419008,96.0
96,20,2021895760,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,973,548,425,54.8,0.5632065775950668,0.4367934224049332,0.9892132719132292,0.956016808862855,98.0
96,21,1521217096,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,987,549,438,54.9,0.5562310030395137,0.44376899696048633,0.9894887428864063,0.9710709452928669,98.0
96,22,3277474654,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1015,548,467,54.8,0.5399014778325123,0.4600985221674877,0.9888505832681815,0.971731814651825,94.0
96,23,518444422,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1014,549,465,54.9,0.5414201183431953,0.45857988165680474,0.9888859204217768,0.9532576380542729,98.0
96,24,354478770,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,980,549,431,54.9,0.560204081632653,0.43979591836734694,0.9891306415580761,0.9677037179734155,98.0
96,25,2470743326,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,970,549,421,54.9,0.565979381443299,0.43402061855670104,0.9889306203698232,0.9627579377755063,96.0
96,26,2039189760,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,989,549,440,54.9,0.5551061678463094,0.4448938321536906,0.9890597486629467,0.9577407054337465,96.0
96,27,2738309097,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,986,549,437,54.9,0.5567951318458418,0.4432048681541582,0.9889881338507984,0.9794014427763696,98.0
96,28,1557356928,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1003,548,455,54.8,0.5463609172482552,0.45363908275174475,0.9890695719144373,0.9829274679235402,98.0
96,29,2080117952,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,976,549,427,54.9,0.5625,0.4375,0.9893498298104935,0.9691973760370441,84.0
96,30,4212892547,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1060,548,512,54.8,0.5169811320754717,0.4830188679245283,0.9892251542514807,0.9709777547853078,98.0
96,31,2405797451,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,982,549,433,54.9,0.5590631364562119,0.4409368635437882,0.9892379630642629,0.9701957123543423,94.0
96,32,2703771019,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,947,549,398,54.9,0.5797254487856388,0.42027455121436114,0.989143679334388,0.958837564420691,92.0
96,33,557955647,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1006,548,458,54.8,0.5447316103379721,0.4552683896620278,0.9890970028148534,0.9656077170418006,98.0
96,34,4278285805,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1038,549,489,54.9,0.5289017341040463,0.47109826589595377,0.9891156285320739,0.9667105009942909,98.0
96,35,3749496903,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1032,548,484,54.8,0.5310077519379846,0.4689922480620155,0.9892556158998542,0.9626362354147968,98.0
96,36,1400276537,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1002,549,453,54.9,0.5479041916167665,0.45209580838323354,0.9891839009784045,0.9561607766004695,84.0
96,37,3547201301,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,988,548,440,54.8,0.5546558704453441,0.44534412955465585,0.9888563718377115,0.9680980012894906,88.0
96,38,1605245294,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1091,549,542,54.9,0.5032080659945004,0.49679193400549954,0.9889771553016438,0.946908576814326,96.0
96,39,3883127379,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,991,548,443,54.8,0.5529767911200807,0.44702320887991925,0.9894118657640829,0.9753930102637391,98.0
96,40,1664152465,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1013,548,465,54.8,0.5409674234945706,0.4590325765054294,0.9892199123727274,0.9534671069342139,98.0
96,41,4221012029,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1032,547,485,54.7,0.5300387596899225,0.4699612403100775,0.9887751328541916,0.9450097909165561,98.0
96,42,1562965221,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1028,549,479,54.9,0.5340466926070039,0.4659533073929961,0.9893434527148178,0.9759762968719643,98.0
96,43,931660491,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1029,549,480,54.9,0.5335276967930029,0.46647230320699706,0.9893065252805107,0.971947758787488,98.0
96,44,2465225136,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,938,549,389,54.9,0.5852878464818764,0.4147121535181237,0.9890780838350259,0.9771153472087143,98.0
96,45,900874174,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,938,549,389,54.9,0.5852878464818764,0.4147121535181237,0.9892090021906828,0.9778761923301538,96.0
96,46,1123321213,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,985,547,438,54.7,0.5553299492385787,0.4446700507614213,0.9891353408801957,0.9626439740042468,98.0
96,47,1381399610,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,964,548,416,54.8,0.5684647302904564,0.4315352697095436,0.9890922827076916,0.9540729444656246,98.0
96,48,23943467,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,1001,549,452,54.9,0.5484515484515484,0.4515484515484515,0.9893096964612247,0.9678280136150537,98.0
96,49,1377780603,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,974,547,427,54.7,0.5616016427104723,0.4383983572895277,0.9888868067625571,0.9610361662491167,98.0
96,50,2716800134,20,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,995,549,446,54.9,0.5517587939698493,0.4482412060301508,0.9891016963512103,0.9708207176447852,66.0
97,1,1043008730,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,651,435,216,43.5,0.6682027649769585,0.3317972350230415,0.001000000000000334,0.9623893805309734,0.0
97,2,2665635591,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,587,412,175,41.2,0.7018739352640545,0.2981260647359455,0.001000000000000334,0.9585723966568782,0.0
97,3,921821063,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,645,446,199,44.6,0.6914728682170542,0.3085271317829457,0.001000000000000334,0.958723732407943,0.0
97,4,1794708586,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,612,432,180,43.2,0.7058823529411765,0.29411764705882354,0.001000000000000334,0.945985401459854,0.0
97,5,2242810092,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,586,423,163,42.3,0.7218430034129693,0.2781569965870307,0.001000000000000334,0.9618804429631223,0.0
97,6,2650410001,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,654,453,201,45.3,0.6926605504587156,0.3073394495412844,0.001000000000000334,0.9412393358407486,0.0
97,7,2627124912,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,633,450,183,45.0,0.7109004739336493,0.2890995260663507,0.001000000000000334,0.9739322816467872,0.0
97,8,1226017673,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,649,452,197,45.2,0.6964560862865947,0.3035439137134052,0.001000000000000334,0.9653373653373654,0.0
97,9,3727527732,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,527,414,113,41.4,0.7855787476280834,0.2144212523719165,0.001000000000000334,0.9458940397350993,0.0
97,10,2421837452,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,677,449,228,44.9,0.6632200886262924,0.33677991137370755,0.001000000000000334,0.9610115358947469,0.0
97,11,669686469,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,647,448,199,44.8,0.6924265842349304,0.3075734157650695,0.001000000000000334,0.9680879799344009,0.0
97,12,1818922824,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,637,437,200,43.7,0.6860282574568289,0.3139717425431711,0.001000000000000334,0.9616728774297513,0.0
97,13,1203021344,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,627,446,181,44.6,0.7113237639553429,0.2886762360446571,0.001000000000000334,0.9752696607177878,0.0
97,14,606620926,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,642,439,203,43.9,0.6838006230529595,0.3161993769470405,0.001000000000000334,0.9695190663044572,0.0
97,15,1296054775,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,618,444,174,44.4,0.7184466019417476,0.2815533980582524,0.001000000000000334,0.9654064642507346,0.0
97,16,3745512815,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,621,443,178,44.3,0.7133655394524959,0.286634460547504,0.001000000000000334,0.9747144134300189,0.0
97,17,245031246,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,601,449,152,44.9,0.7470881863560732,0.2529118136439268,0.001000000000000334,0.961378159275155,0.0
97,18,2051925944,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,652,455,197,45.5,0.6978527607361963,0.30214723926380366,0.001000000000000334,0.9544721069617336,0.0
97,19,2063023266,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,660,452,208,45.2,0.6848484848484848,0.3151515151515151,0.001000000000000334,0.9423616236162362,0.0
97,20,3684845256,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,602,435,167,43.5,0.7225913621262459,0.27740863787375414,0.001000000000000334,0.9598508674038754,0.0
97,21,2827690360,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,609,436,173,43.6,0.715927750410509,0.28407224958949095,0.001000000000000334,0.9500999600159936,0.0
97,22,3443398089,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,683,445,238,44.5,0.6515373352855052,0.3484626647144949,0.001000000000000334,0.9495780186055433,0.0
97,23,386888260,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,605,431,174,43.1,0.7123966942148761,0.28760330578512394,0.001000000000000334,0.9482440020418581,0.0
97,24,755935475,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,670,459,211,45.9,0.6850746268656717,0.31492537313432833,0.001000000000000334,0.9389473215081559,0.0
97,25,2052588059,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,646,462,184,46.2,0.7151702786377709,0.2848297213622291,0.001000000000000334,0.9533857423619796,0.0
97,26,2925260937,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,599,431,168,43.1,0.7195325542570952,0.28046744574290483,0.001000000000000334,0.9607996275990484,0.0
97,27,484685298,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,636,443,193,44.3,0.6965408805031447,0.30345911949685533,0.001000000000000334,0.9786027725142117,0.0
97,28,1397605925,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,616,430,186,43.0,0.698051948051948,0.30194805194805197,0.001000000000000334,0.9656360977647797,0.0
97,29,2553100862,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,642,454,188,45.4,0.7071651090342679,0.29283489096573206,0.001000000000000334,0.9833778625954198,0.0
97,30,4046127278,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,644,449,195,44.9,0.6972049689440993,0.3027950310559006,0.001000000000000334,0.9496043334903439,0.0
97,31,1701043156,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,649,442,207,44.2,0.6810477657935285,0.3189522342064715,0.001000000000000334,0.9576666666666667,0.0
97,32,3380564213,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,637,452,185,45.2,0.7095761381475667,0.2904238618524333,0.001000000000000334,0.9741750905969865,0.0
97,33,3149078964,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,598,444,154,44.4,0.7424749163879598,0.25752508361204013,0.001000000000000334,0.9655956112852665,0.0
97,34,3043154413,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,621,440,181,44.0,0.7085346215780999,0.2914653784219002,0.001000000000000334,0.9401709401709402,0.0
97,35,3515425142,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,606,438,168,43.8,0.7227722772277227,0.27722772277227725,0.001000000000000334,0.9712636695018226,0.0
97,36,1364704980,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,638,460,178,46.0,0.7210031347962382,0.27899686520376177,0.001000000000000334,0.9752949852507374,0.0
97,37,377942955,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,620,440,180,44.0,0.7096774193548387,0.2903225806451613,0.001000000000000334,0.964719952162647,0.0
97,38,1398991871,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,630,453,177,45.3,0.719047619047619,0.28095238095238095,0.001000000000000334,0.9620675105485232,0.0
97,39,3440429503,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,586,426,160,42.6,0.726962457337884,0.27303754266211605,0.001000000000000334,0.9543331931005469,0.0
97,40,4119651106,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,611,445,166,44.5,0.7283142389525368,0.27168576104746317,0.001000000000000334,0.9744365712036217,0.0
97,41,2805349863,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,613,452,161,45.2,0.7373572593800979,0.2626427406199021,0.001000000000000334,0.9667991671398827,0.0
97,42,2333067054,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,588,432,156,43.2,0.7346938775510204,0.2653061224489796,0.001000000000000334,0.9429264349232013,0.0
97,43,1244654069,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,647,456,191,45.6,0.7047913446676971,0.29520865533230295,0.001000000000000334,0.9510428100987925,0.0
97,44,638196183,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,635,461,174,46.1,0.7259842519685039,0.2740157480314961,0.001000000000000334,0.9539500852859323,0.0
97,45,2789865062,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,622,447,175,44.7,0.7186495176848875,0.28135048231511256,0.001000000000000334,0.9495722840034218,0.0
97,46,3068557739,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,688,461,227,46.1,0.6700581395348837,0.32994186046511625,0.001000000000000334,0.9599828349444395,0.0
97,47,1757588475,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,621,438,183,43.8,0.7053140096618358,0.2946859903381642,0.001000000000000334,0.9648159324079663,0.0
97,48,148632804,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,612,439,173,43.9,0.7173202614379085,0.2826797385620915,0.001000000000000334,0.9750126479813822,0.0
97,49,2185531261,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,669,465,204,46.5,0.695067264573991,0.30493273542600896,0.001000000000000334,0.9590392974363523,0.0
97,50,209498746,20,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,646,434,212,43.4,0.6718266253869969,0.3281733746130031,0.001000000000000334,0.9705070074196208,0.0
98,1,2800484961,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,639,434,205,43.4,0.6791862284820032,0.3208137715179969,0.001000000000000334,0.9802039966694421,0.0
98,2,2173584344,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,628,440,188,44.0,0.7006369426751592,0.29936305732484075,0.001000000000000334,0.944206008583691,0.0
98,3,408398482,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,614,449,165,44.9,0.7312703583061889,0.2687296416938111,0.001000000000000334,0.9453296445653193,0.0
98,4,1624527338,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,668,462,206,46.2,0.6916167664670658,0.3083832335329341,0.001000000000000334,0.964587852494577,0.0
98,5,3321665577,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,605,435,170,43.5,0.71900826446281,0.2809917355371901,0.001000000000000334,0.9561647296614452,0.0
98,6,2800073309,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,633,442,191,44.2,0.69826224328594,0.30173775671406006,0.001000000000000334,0.9692597737646358,0.0
98,7,384247364,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,614,434,180,43.4,0.7068403908794788,0.2931596091205212,0.001000000000000334,0.9549584262827012,0.0
98,8,1806213599,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,616,442,174,44.2,0.7175324675324676,0.2824675324675325,0.001000000000000334,0.9528092079594226,0.0
98,9,4143429385,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,598,430,168,43.0,0.7190635451505016,0.2809364548494983,0.001000000000000334,0.954667492771582,0.0
98,10,3943039487,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,608,446,162,44.6,0.7335526315789473,0.26644736842105265,0.001000000000000334,0.9541250959324635,0.0
98,11,966521776,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,642,447,195,44.7,0.6962616822429907,0.3037383177570093,0.001000000000000334,0.950656580074222,0.0
98,12,1030353590,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,622,436,186,43.6,0.7009646302250804,0.2990353697749196,0.001000000000000334,0.9704717173779865,0.0
98,13,3090750217,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,650,437,213,43.7,0.6723076923076923,0.32769230769230767,0.001000000000000334,0.9541770760467673,0.0
98,14,76470364,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,612,444,168,44.4,0.7254901960784313,0.27450980392156865,0.001000000000000334,0.9703484937979917,0.0
98,15,4061555493,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,636,453,183,45.3,0.7122641509433962,0.28773584905660377,0.001000000000000334,0.967145819587143,0.0
98,16,3182891211,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,608,438,170,43.8,0.7203947368421053,0.27960526315789475,0.001000000000000334,0.9675408513213637,0.0
98,17,561055745,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,596,436,160,43.6,0.7315436241610739,0.2684563758389262,0.001000000000000334,0.9618295891519936,0.0
98,18,2001733081,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,599,428,171,42.8,0.7145242070116862,0.2854757929883139,0.001000000000000334,0.968407697187566,0.0
98,19,3500215632,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,660,445,215,44.5,0.6742424242424242,0.32575757575757575,0.001000000000000334,0.9558113717540303,0.0
98,20,126894806,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,591,428,163,42.8,0.7241962774957699,0.27580372250423013,0.001000000000000334,0.9550782064650678,0.0
98,21,3064734154,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,573,434,139,43.4,0.7574171029668412,0.2425828970331588,0.001000000000000334,0.9488011283497885,0.0
98,22,3657378892,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,713,448,265,44.8,0.6283309957924264,0.37166900420757365,0.001000000000000334,0.9524677296886864,0.0
98,23,3398521301,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,638,433,205,43.3,0.6786833855799373,0.3213166144200627,0.001000000000000334,0.980283383875353,0.0
98,24,3331309302,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,637,424,213,42.4,0.6656200941915228,0.33437990580847726,0.001000000000000334,0.9578857630008525,0.0
98,25,3827681515,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,595,432,163,43.2,0.7260504201680672,0.2739495798319328,0.001000000000000334,0.9641661500309981,0.0
